activeaddresses,activeaddresses30wma,activeaddresses7trx,confirmationtime,confirmationtime30sma,confirmationtime3ema,confirmationtime3wma,confirmationtime7wma,confirmationtime90ema,confirmationtime90wma,fee_to_reward3stdUSD,fee_to_reward7emaUSD,fee_to_reward7smaUSD,fee_to_rewardUSD,hashrate30mom,hashrate30trx,hashrate7std,median_transaction_feeUSD,mediantransactionvalue30emaUSD,mediantransactionvalue90trxUSD,mediantransactionvalueUSD,mining_profitability,price30rocUSD,price30rsiUSD,price3momUSD,price3rocUSD,price3rsiUSD,price3trxUSD,price7momUSD,price7rocUSD,price7rsiUSD,priceUSD,size3sma,size90mom,size90roc,size90sma,top100cap,top100cap90rsi,transactions,transactions3var,transactions7var,transactions90std,transactions90var,transactionvalueUSD,category
394896,423049.0,0.428,7.956,9.236,8.151,7.965,8.525,9.231,9.14,0.295,0.9890000000000001,1.073,0.759,3.5074363914079e+17,0.77,1.1263930236466e+17,0.0378,127.156,0.359,132.166,1.617,-12.616,45.226000000000006,-6.117999999999999,-1.594,24.4,-0.72,-18.592,-4.691,33.304,377.724,602945.0,-71293.0,-11.392999999999999,622939.0,19.395,47.349,175864,396368033.0,374876603.0,54237.0,735405048,3651.0,0
540454,431783.0,0.634,8.943999999999999,9.203,8.548,8.407,8.575,9.225,9.135,0.55,1.085,1.1079999999999999,1.3730000000000002,3.56275708218709e+17,0.78,1.25106621231854e+17,0.0373,128.97799999999998,0.354,155.405,1.436,-13.85,44.339,-2.7510000000000003,-0.732,15.185,-0.705,-23.015,-5.808,29.659000000000002,373.23699999999997,632936.0,93368.0,13.66,623976.0,19.375,47.24100000000001,222237,362796898.0,375417441.0,54857.0,752324692,8984.0,1
600278,444031.0,1.215,8.0,9.138,8.274,8.307,8.387,9.198,9.11,0.5429999999999999,1.136,1.126,1.287,2.09492029154903e+17,0.7879999999999999,1.19305096393445e+17,0.0374,128.047,0.348,114.539,1.729,-12.809000000000001,44.602,-3.969,-1.0490000000000002,25.112,-0.589,-18.846,-4.794,31.7,374.287,711716.0,19763.0,2.521,624196.0,19.375999999999998,47.246,241542,759637538.0,441296429.0,56038.0,785068777,5910.0,0
457590,446474.0,1.32,8.045,9.141,8.158999999999999,8.18,8.245,9.172,9.085,0.32799999999999996,1.099,1.089,0.991,2.00261710454823e+17,0.7959999999999999,1.10593705572147e+17,0.0372,126.11,0.342,98.022,1.601,-13.808,44.17100000000001,-5.53,-1.464,18.601,-0.513,-22.064,-5.596,29.695,372.194,742125.0,-84213.0,-11.538,623260.0,19.342,47.06,191045,432841211.0,475302245.0,56059.0,785646307,3064.0,1
406620,445419.0,1.013,8.571,9.121,8.365,8.301,8.28,9.158999999999999,9.073,0.331,1.05,1.034,0.9009999999999999,2.73662304665485e+17,0.807,8.88419141252318e+16,0.0378,127.461,0.337,147.05,1.4340000000000002,-12.468,45.765,5.112,1.37,62.028999999999996,-0.213,-5.492999999999999,-1.431,42.228,378.35,702411.0,-230.218,-0.035,623258.0,19.429000000000002,47.595,200493,480470235.0,448829997.0,56049.0,785371110,4682.0,1
429973,445794.0,0.655,7.66,9.036,8.012,8.027999999999999,8.133,9.126,9.041,0.081,1.014,1.0070000000000001,0.9079999999999999,3.00049560796176e+17,0.8170000000000001,7.18441799362779e+16,0.0388,128.16899999999998,0.331,138.438,1.757,-9.764,48.131,13.573,3.6260000000000003,83.021,0.308,11.872,3.158,56.276,387.86,650045.0,110663.0,20.644000000000002,624487.0,19.539,48.262,225300,208672998.0,454217590.0,56268.0,791512142,5996.0,0
429750,445965.0,0.32299999999999995,7.2,8.95,7.606,7.582000000000001,7.901,9.084,8.999,0.1,0.96,1.002,0.7979999999999999,3.53451457426212e+17,0.828,8.24958100995712e+16,0.0377,129.488,0.326,148.611,1.7069999999999999,-15.775,45.83,5.0889999999999995,1.367,43.188,0.20600000000000002,-0.9740000000000001,-0.257,42.778,377.282,635841.0,55135.0,10.062000000000001,625100.0,19.509,48.09,223956,129745106.0,453268839.0,55736.0,776617239,5357.0,1
460561,447973.0,0.155,8.182,8.945,7.894,7.768,7.933,9.064,8.98,0.092,0.94,1.0190000000000001,0.878,4.66734906288876e+17,0.847,1.96266003520927e+17,0.0378,130.092,0.321,138.86,1.272,-16.991,45.902,-0.784,-0.207,44.263000000000005,0.062,-0.158,-0.042,43.20399999999999,377.566,649960.0,76685.0,12.300999999999998,625952.0,19.515,48.131,212014,35659500.0,245311906.0,55717.0,776089260,5438.0,0
410619,446545.0,-0.092,9.73,8.951,8.812000000000001,8.792,8.344,9.079,8.995,0.28,0.986,0.9840000000000001,1.127,3.81345938458665e+17,0.868,2.07078964506263e+17,0.0377,133.425,0.317,181.74599999999998,1.166,-16.215999999999998,45.766000000000005,-10.91,-2.813,41.692,-0.044000000000000004,3.713,0.995,42.403999999999996,376.95,707381.0,212244.0,34.982,628310.0,19.500999999999998,48.047,224607,33513202.0,249779308.0,56030.0,784834519,4406.0,0
466938,448726.0,-0.141,8.182,8.95,8.497,8.698,8.34,9.059,8.976,0.21100000000000002,0.975,0.935,0.941,3.09396478159905e+17,0.887,1.7619613784652e+17,0.0375,138.062,0.313,205.305,1.435,-15.712,45.233000000000004,-2.698,-0.715,31.237,-0.165,0.297,0.079,39.155,374.584,738383.0,171620.0,32.724000000000004,630217.0,19.576,48.515,231064,62575444.0,189732670.0,56442.0,796431733,3610.0,1
422015,447810.0,-0.25,8.78,8.96,8.639,8.738999999999999,8.479,9.052999999999999,8.971,0.161,1.003,0.9490000000000001,1.089,3.60854869674669e+17,0.9079999999999999,1.73501193195751e+17,0.038,142.467,0.31,206.33900000000003,1.246,-15.091,46.62,2.123,0.562,62.043,-0.038,7.495,2.0140000000000002,48.994,379.689,751132.0,213807.0,40.76,632593.0,19.491,48.02,235363,19540643.0,120614679.0,56929.0,810235214,4277.0,1
420891,446756.0,-0.368,7.5,8.927999999999999,8.068999999999999,8.04,8.272,9.019,8.937000000000001,0.154,0.981,0.951,0.914,3.75581423446206e+17,0.93,1.75711158122104e+17,0.0381,142.907,0.307,149.286,1.462,-14.485999999999999,46.976000000000006,4.045,1.073,67.612,0.105,2.645,0.6990000000000001,51.342,380.995,691213.0,146001.0,29.601999999999997,634215.0,19.529,48.263000000000005,220742,37644303.0,47388509.0,56846.0,807853634,4579.0,1
406475,444702.0,-0.516,8.421,8.884,8.245,8.174,8.333,9.006,8.924,0.16899999999999998,0.9620000000000001,0.95,0.9059999999999999,3.94099630718005e+17,0.953,1.35029757080277e+17,0.0383,142.72899999999998,0.304,140.145,1.2830000000000001,-10.632,47.519,8.371,2.235,75.653,0.23,-4.905,-1.265,54.973,382.955,664191.0,73273.0,13.526,635029.0,19.567,48.498999999999995,202356,182364521.0,108052445.0,56288.0,792086239,5036.0,1
401895,442224.0,-0.664,9.231,8.831,8.738,8.672,8.57,9.011000000000001,8.929,0.022000000000000002,0.9440000000000001,0.963,0.888,3.74191154525494e+17,0.971,1.27019640907025e+17,0.039,142.76,0.301,143.20600000000002,1.357,-9.417,49.397,10.136000000000001,2.6689999999999996,89.43799999999999,0.48700000000000004,12.542,3.324,65.498,389.825,628228.0,132149.0,26.519000000000002,636497.0,19.553,48.417,184519,218701033.0,270180367.0,55412.0,767633391,5504.0,1
425894,441214.0,-0.696,8.675,8.727,8.706,8.818,8.595,9.003,8.921,0.055,0.9179999999999999,0.958,0.841,4.65874146553643e+17,0.985,1.09734752540327e+17,0.04,143.49,0.298,154.082,1.416,-0.983,52.028,19.008,4.989,95.323,0.903,22.436999999999998,5.942,75.42699999999999,400.00199999999995,623366.0,103260.0,19.805999999999997,637645.0,19.553,48.416000000000004,185922,65578148.0,381836022.0,54991.0,755995585,5970.0,1
443684,441215.0,-0.6,9.474,8.704,9.09,9.167,8.802,9.013,8.932,0.223,0.963,0.9540000000000001,1.097,3.66340835092657e+17,0.9940000000000001,1.2369473205387e+17,0.0405,146.90200000000002,0.29600000000000004,196.37900000000002,1.3730000000000002,8.967,53.17100000000001,21.665,5.657,96.609,1.161,27.67,7.341,78.675,404.62,672525.0,204962.0,36.763000000000005,639922.0,19.551,48.406000000000006,220197,272184858.0,368435742.0,54835.0,751716494,7245.0,1
405987,438764.0,-0.589,10.435,8.734,9.762,9.821,9.258,9.045,8.963,0.308,1.024,0.992,1.209,3.04180200961444e+17,0.997,1.47413152665721e+17,0.0405,150.375,0.294,200.731,1.3030000000000002,5.297000000000001,53.215,14.972999999999999,3.841,96.662,1.123,30.214000000000002,8.066,78.801,404.798,715822.0,162028.0,27.08,641722.0,19.535999999999998,48.309,215802,231878450.0,311437467.0,54770.0,749949079,7464.0,1
480013,441197.0,-0.342,9.29,8.767000000000001,9.526,9.702,9.347999999999999,9.05,8.969,0.09699999999999999,1.048,0.996,1.12,2.35313051468379e+16,0.993,1.79249247750523e+17,0.0415,152.076,0.293,176.735,1.6059999999999999,8.298,55.657,14.780999999999999,3.695,98.559,1.2409999999999999,35.094,9.243,84.713,414.783,765572.0,164090.0,26.909000000000002,643546.0,19.495,48.062,227080,21542778.0,258091228.0,54652.0,746716008,7272.0,1
419151,439564.0,-0.244,8.521,8.69,9.024,9.096,9.227,9.038,8.959,0.158,1.04,1.011,1.016,3.56212375643338e+17,0.988,1.62223923104663e+17,0.0421,153.668,0.29100000000000004,176.76,1.499,9.719,57.042,16.123,3.985,99.045,1.344,39.748000000000005,10.433,87.199,420.74300000000005,728348.0,145563.0,28.81,645163.0,19.533,48.312,212810,37753139.0,237118373.0,54221.0,734986632,7608.0,0
436520,438935.0,-0.159,9.931000000000001,8.705,9.477,9.354,9.423,9.058,8.979,0.193,1.093,1.06,1.252,3.58507355566745e+17,0.983,1.24345021658005e+17,0.0421,155.76,0.29100000000000004,186.092,1.296,7.065,57.028999999999996,15.902999999999999,3.929,98.694,1.216,37.746,9.857000000000001,87.083,420.70099999999996,730574.0,298248.0,63.621,648477.0,19.508,48.157,217291,35504087.0,244805935.0,53671.0,720155732,9406.0,1
445276,439159.0,-0.06,9.6,8.675,9.539,9.53,9.481,9.07,8.992,0.19699999999999998,1.093,1.089,1.091,4.31325881475382e+17,0.977,1.31403953750308e+17,0.043,158.75799999999998,0.29,202.225,1.365,3.841,59.176,15.299000000000001,3.6889999999999996,99.404,1.256,40.258,10.327,90.417,430.082,718511.0,300604.0,68.775,651817.0,19.539,48.367,215578,3408395.0,144896105.0,52047.0,677230069,8369.0,1
455324,440012.0,0.068,11.25,8.777000000000001,10.394,10.48,9.939,9.118,9.04,0.14800000000000002,1.131,1.147,1.245,2.09400633388336e+17,0.9670000000000001,1.29266394696471e+17,0.0439,162.673,0.29,219.44099999999997,1.287,11.434000000000001,60.998000000000005,17.824,4.236000000000001,99.65700000000001,1.389,38.564,9.641,92.469,438.56699999999995,783467.0,330040.0,64.006,655484.0,19.535,48.336999999999996,206489,22469722.0,34484894.0,50989.0,649963512,8911.0,0
439234,439763.0,0.129,11.339,8.887,10.866,11.019,10.328,9.167,9.091000000000001,0.271,1.204,1.194,1.423,5.96482326688892e+16,0.9520000000000001,1.44312362413508e+17,0.0437,165.377,0.29,204.59,1.354,12.419,60.504,16.364,3.89,89.565,1.239,32.445,8.019,88.554,437.065,827175.0,375208.0,71.749,659653.0,19.546,48.413000000000004,237569,170242267.0,89967516.0,50859.0,646668752,8202.0,0
461062,440907.0,0.228,10.588,8.959,10.727,10.949000000000002,10.462,9.198,9.124,0.159,1.254,1.2209999999999999,1.403,1.54715827983907e+17,0.935,1.42118549871559e+17,0.0428,166.42700000000002,0.29100000000000004,181.65099999999998,1.33,7.872000000000001,57.43899999999999,-2.568,-0.597,45.558,0.69,22.717,5.612,67.388,427.514,875648.0,324576.0,58.113,663259.0,19.553,48.463,244612,274325931.0,165726057.0,50905.0,647840002,6971.0,0
410824,438686.0,0.14300000000000002,12.203,9.068999999999999,11.465,11.520999999999999,10.994000000000002,9.264,9.192,0.11699999999999999,1.324,1.281,1.536,3.03853267542844e+16,0.914,1.31425590012665e+17,0.0421,166.55700000000002,0.292,168.43400000000003,1.215,6.292999999999999,55.513000000000005,-17.377,-3.9619999999999997,30.615,0.1,6.407,1.545,56.883,421.19,899782.0,381280.0,71.028,667496.0,19.52,48.246,224809,67175584.0,163750009.0,50705.0,642754414,6950.0,1
475481,440706.0,0.225,9.29,9.079,10.378,10.478,10.694,9.265,9.195,0.301,1.286,1.3030000000000002,1.171,1.62252882473271e+17,0.892,1.17135778437568e+17,0.0423,166.47,0.292,165.218,1.5030000000000001,7.6739999999999995,56.022,-13.765,-3.1489999999999996,40.400999999999996,-0.151,2.557,0.608,59.35,423.3,866710.0,149461.0,23.011999999999997,669156.0,19.535,48.356,216135,142037402.0,155673245.0,50163.0,629089578,6056.0,1
424471,439416.0,0.177,10.286,9.112,10.332,10.274000000000001,10.615,9.287,9.221,0.332,1.264,1.295,1.197,3.23905226463209e+17,0.8740000000000001,1.45222685414414e+17,0.0424,166.928,0.293,173.562,1.2,7.61,56.258,-3.253,-0.7609999999999999,45.638999999999996,-0.187,3.5610000000000004,0.846,60.55,424.26199999999994,827392.0,214006.0,38.829,671534.0,19.55,48.458,203495,76588275.0,202317239.0,49652.0,616342074,6920.0,1
415896,437591.0,0.049,9.796,9.11,10.064,9.875,10.402000000000001,9.298,9.236,0.168,1.199,1.2830000000000001,1.0070000000000001,1.91254088422061e+17,0.853,1.32343722814323e+17,0.0432,163.091,0.292,107.454,1.4669999999999999,12.613,58.187,11.065999999999999,2.627,74.066,0.079,2.173,0.505,69.33,432.256,745970.0,220392.0,48.606,673983.0,19.559,48.527,182030,198185206.0,394410349.0,47535.0,564883900,6000.0,0
431474,436876.0,-0.038,10.745999999999999,9.184,10.405,10.353,10.418,9.33,9.271,0.251,1.227,1.2930000000000001,1.311,2.236844213761e+17,0.835,1.4865263076619e+17,0.0429,169.122,0.293,256.579,1.2109999999999999,14.133,57.166000000000004,5.827000000000001,1.3769999999999998,56.67,0.14800000000000002,-9.44,-2.1519999999999997,62.935,429.12699999999995,738484.0,104055.0,15.474,675139.0,19.54,48.398999999999994,233302,442002384.0,406145687.0,47876.0,573019353,15603.0,1
491300,440067.0,0.12,10.827,9.288,10.616,10.628,10.472999999999999,9.363,9.308,0.514,1.33,1.3230000000000002,1.636,7.75914361039361e+16,0.815,1.33495388261924e+17,0.0437,179.495,0.295,329.906,1.3159999999999998,15.468,58.983999999999995,12.503,2.947,76.706,0.363,-0.3,-0.069,70.64699999999999,436.765,787839.0,346225.0,61.06399999999999,678986.0,19.472,47.938,265187,1173395318.0,635978174.0,49477.0,612005563,16341.0,0
477531,442251.0,0.305,10.213,9.363999999999999,10.414000000000001,10.505999999999998,10.392999999999999,9.382,9.331,0.327,1.416,1.3619999999999999,1.676,5941125503643264.0,0.7929999999999999,1.39686289772817e+17,0.0435,186.262,0.298,284.384,1.455,15.078,58.284,2.421,0.56,64.476,0.381,7.162000000000001,1.675,66.249,434.676,864884.0,249051.0,37.971,681753.0,19.105999999999998,45.574,276953,340055754.0,952440799.0,51754.0,669608154,17265.0,0
498562,445614.0,0.541,9.172,9.371,9.793,9.795,10.066,9.377,9.33,0.603,1.636,1.4709999999999999,2.295,1.59040343232986e+17,0.774,1.31939206804358e+17,0.0432,192.62599999999998,0.302,284.89799999999997,1.421,15.63,57.24100000000001,2.448,0.57,47.581,0.22699999999999998,10.385,2.4659999999999997,59.801,431.575,906122.0,257094.0,39.977,684610.0,19.386,47.568999999999996,270049,23304780.0,1150891137.0,52986.0,701874229,9129.0,0
484425,448154.0,0.701,10.667,9.46,10.23,10.093,10.221,9.405,9.363,0.604,1.636,1.537,1.636,1.55719310185176e+17,0.755,1.26598298501924e+17,0.0421,193.567,0.306,207.207,1.266,12.567,53.941,-15.442,-3.536,20.693,-0.196,-1.9769999999999999,-0.467,43.479,421.32300000000004,908633.0,332101.0,56.417,688300.0,19.441,47.95399999999999,221517,608463371.0,1124956488.0,52705.0,694453621,6705.0,0
467261,449837.0,0.731,9.29,9.502,9.76,9.729,9.982999999999999,9.402999999999999,9.365,0.8170000000000001,1.556,1.554,1.314,1.75734006527693e+17,0.737,1.16230735611466e+17,0.0474,193.05599999999998,0.31,185.649,1.3430000000000002,12.725999999999999,53.393,-15.119000000000002,-3.478,18.057000000000002,-0.469,-4.704,-1.109,41.218,419.55699999999996,869145.0,212433.0,37.006,690660.0,19.692999999999998,49.64,207330,721144328.0,1091057749.0,52559.0,690603105,15091.0,0
469348,451633.0,0.698,9.6,9.536,9.68,9.675,9.857000000000001,9.407,9.374,0.3,1.574,1.643,1.629,1.29188190072002e+17,0.723,1.20539165004069e+17,0.0537,207.68900000000002,0.316,419.86699999999996,1.234,6.777,48.861000000000004,-27.586,-6.392,6.725,-0.9840000000000001,-28.267,-6.539,26.855,403.98900000000003,829064.0,185631.0,31.234,692723.0,19.91,51.028,234842,126192971.0,608804432.0,52651.0,693019541,33565.0,1
353877,445845.0,0.23399999999999999,9.73,9.605,9.705,9.613,9.771,9.414,9.385,0.47600000000000003,1.442,1.605,1.047,9.77768528767244e+16,0.7070000000000001,1.19942287747085e+17,0.0457,202.426,0.32,126.118,1.321,4.27,48.986000000000004,-16.903,-4.012,9.097000000000001,-1.146,-24.706999999999997,-5.757000000000001,27.67,404.42,731739.0,-59328.0,-8.622,692064.0,19.962,51.347,161591,912741696.0,1461137962.0,53386.0,712523330,5026.0,1
367988,441131.0,-0.29100000000000004,10.827,9.726,10.265999999999998,10.257,9.996,9.445,9.42,0.47700000000000004,1.4069999999999998,1.557,1.2990000000000002,7.63146790891736e+16,0.6920000000000001,1.1438745972841e+17,0.0454,198.245,0.325,137.622,1.16,8.615,50.53,-9.773,-2.329,38.332,-0.8859999999999999,-26.980999999999998,-6.1770000000000005,37.732,409.784,705662.0,91303.0,14.799000000000001,693078.0,19.663,49.445,183122,944916818.0,1552766047.0,53545.0,716774157,6482.0,1
416467,439677.0,-0.59,9.351,9.765,9.808,9.906,9.851,9.443,9.423,0.207,1.344,1.482,1.1540000000000001,-2.70819959879283e+17,0.6729999999999999,1.27865855478448e+17,0.0413,194.113,0.32799999999999996,134.19299999999998,1.536,9.297,51.349,8.68,2.149,51.036,-0.503,-22.008000000000003,-5.063,42.73,412.66900000000004,672438.0,-7357.0,-1.07,692997.0,19.617,49.162,200144,248851806.0,1073603289.0,53459.0,714461456,4800.0,0
457651,440975.0,-0.598,8.571,9.726,9.19,9.207,9.543,9.424,9.408,0.131,1.329,1.338,1.286,9.59042538301489e+16,0.6579999999999999,1.56560350605947e+17,0.0413,189.68900000000002,0.331,125.536,1.3419999999999999,9.283,51.128,7.521,1.86,47.348,-0.254,-19.634,-4.5489999999999995,41.745,411.941,710862.0,211899.0,39.82,695351.0,19.639,49.301,190220,48735096.0,512320702.0,53525.0,716236309,4464.0,1
385798,437537.0,-0.722,9.29,9.763,9.24,9.061,9.436,9.421,9.408,0.19399999999999998,1.2590000000000001,1.254,1.05,9.2792985390956e+16,0.645,1.57872288520164e+17,0.0415,184.69299999999998,0.332,112.258,1.294,10.47,51.678000000000004,4.018,0.98,58.778,-0.057,-7.522,-1.785,45.496,413.80199999999996,700411.0,39731.0,6.235,695792.0,19.53,48.632,188571,26126590.0,441029593.0,53617.0,718696725,5453.0,1
386404,434312.0,-0.865,9.0,9.77,9.12,9.025,9.305,9.412,9.402000000000001,0.259,1.1909999999999998,1.207,0.985,2.07901642864299e+16,0.635,1.67663415716649e+17,0.042,180.21599999999998,0.33399999999999996,115.3,1.321,10.505999999999998,53.364,6.909,1.6740000000000002,79.503,0.21600000000000003,0.02,0.005,55.806000000000004,419.577,678395.0,-74854.0,-10.863,694961.0,19.528,48.62,189656,468280.0,417607575.0,53706.0,721071587,5221.0,0
341896,428292.0,-1.1420000000000001,10.0,9.854,9.56,9.548,9.435,9.425,9.418,0.085,1.13,1.11,0.9470000000000001,-9.0377621322113e+16,0.624,1.66319159066386e+17,0.0413,175.458,0.33399999999999996,106.473,1.281,8.491,51.364,1.4040000000000001,0.341,43.836000000000006,0.146,9.357000000000001,2.316,45.074,413.346,621703.0,-114781.0,-16.665,693685.0,19.544,48.72,167869,100491489.0,158383795.0,54161.0,733365051,4497.0,0
367421,424088.0,-1.331,10.827,9.934,10.193999999999999,10.247,9.757,9.456,9.452,0.099,1.114,1.113,1.0659999999999998,-2.16543111154259e+17,0.608,1.87028722903097e+17,0.0413,170.55900000000003,0.33399999999999996,99.51100000000001,1.296,7.784,51.178999999999995,-1.038,-0.251,41.244,0.033,8.344,2.063,44.148999999999994,412.764,608696.0,8001.0,1.27,693774.0,19.608,49.141999999999996,149670,267195241.0,248788280.0,55027.0,756989912,4462.0,1
402214,422214.0,-1.31,9.474,9.942,9.834,10.013,9.702,9.456,9.456,0.114,1.103,1.08,1.07,-1.19857277019419e+16,0.591,1.93366809641561e+17,0.0414,167.49,0.33299999999999996,122.993,1.422,6.207999999999999,51.571000000000005,-5.551,-1.3230000000000002,50.727,0.005,4.243,1.035,46.907,414.027,645995.0,104828.0,16.872,694939.0,19.634,49.317,191189,288761485.0,260906231.0,54905.0,753630046,5245.0,1
400044,420199.0,-1.188,8.943999999999999,9.951,9.389,9.434,9.562000000000001,9.445,9.448,0.012,1.091,1.0659999999999998,1.055,5.55861440186005e+16,0.5760000000000001,1.62598288526698e+17,0.0416,164.72799999999998,0.331,124.686,1.367,3.944,52.122,2.432,0.588,63.111000000000004,0.054000000000000006,3.109,0.753,50.836000000000006,415.778,676045.0,-12115.0,-1.791,694804.0,19.609,49.153,202265,512526574.0,272165018.0,54778.0,750161841,6571.0,0
388398,417487.0,-1.0659999999999998,9.474,9.951,9.431000000000001,9.297,9.57,9.445,9.451,0.17600000000000002,1.13,1.06,1.248,1.44593673261285e+17,0.564,1.53409811533832e+17,0.0422,166.93099999999998,0.33,198.875,1.252,2.675,52.005,2.679,0.649,58.87,0.071,3.502,0.85,50.011,415.44300000000004,686350.0,-7727.0,-1.1420000000000001,694719.0,19.607,49.138999999999996,211840,71202467.0,375376251.0,54738.0,749059743,26255.0,1
430484,417611.0,-0.787,10.213,9.943999999999999,9.822000000000001,9.755,9.73,9.462,9.47,0.21,1.172,1.0959999999999999,1.298,5.64395067912252e+16,0.55,1.52143061320142e+17,0.0418,166.024,0.32899999999999996,152.866,1.3090000000000002,3.319,52.918,4.208,1.016,77.657,0.151,4.433,1.071,56.82899999999999,418.23400000000004,693197.0,134903.0,22.051,696217.0,19.543,48.725,208178,15561604.0,437604867.0,54700.0,748018449,16034.0,0
390122,415077.0,-0.622,10.588,9.987,10.205,10.277000000000001,9.951,9.487,9.497,0.048,1.1909999999999998,1.133,1.247,1.39082815175766e+17,0.535,1.30206423055389e+17,0.0413,163.516,0.327,127.145,1.235,-0.41100000000000003,51.062,-2.701,-0.65,34.27,0.024,-6.501,-1.5490000000000002,43.917,413.077,718331.0,86343.0,13.219000000000001,697177.0,19.426,47.975,205886,6012625.0,474446967.0,54652.0,746718476,10505.0,0
359219,410743.0,-0.642,10.588,10.056000000000001,10.397,10.526,10.115,9.511000000000001,9.524,0.259,1.143,1.141,1.001,-8.00912824170084e+16,0.518,1.34359587627548e+17,0.0408,159.628,0.325,103.256,1.252,-3.14,49.144,-7.912000000000001,-1.905,18.026,-0.235,-5.815,-1.4069999999999998,34.176,407.531,708734.0,40025.0,6.671,697622.0,19.424,47.964,177342,196763566.0,422869382.0,54874.0,752778058,5025.0,1
358245,406475.0,-0.733,9.863,10.054,10.13,10.226,10.077,9.519,9.533999999999999,0.28,1.087,1.119,0.917,-1.75215490482698e+16,0.502,1.13279727593234e+17,0.040999999999999995,155.944,0.322,102.527,1.287,-2.479,50.102,-7.962999999999999,-1.9040000000000001,39.336,-0.27,-2.4930000000000003,-0.604,41.637,410.27099999999996,680048.0,-105824.0,-13.807,696446.0,19.42,47.93899999999999,177997,176998365.0,175789726.0,54798.0,750701274,4079.0,0
383988,404036.0,-0.73,10.36,10.079,10.245,10.232000000000001,10.197000000000001,9.537,9.556000000000001,0.21100000000000002,1.1079999999999999,1.1340000000000001,1.171,-6.42982002812426e+16,0.485,1.10245790684758e+17,0.040999999999999995,153.597,0.319,119.573,1.275,-4.727,49.918,-3.325,-0.805,36.629,-0.24100000000000002,-4.275,-1.033,40.619,409.75199999999995,684942.0,4485.0,0.598,696496.0,19.346,47.463,198867,99923506.0,171609134.0,54619.0,745798288,4199.0,1
415030,403732.0,-0.556,9.73,10.027999999999999,9.987,9.962,10.129,9.542,9.562999999999999,0.226,1.1159999999999999,1.146,1.14,9.29456768962141e+16,0.469,1.00421918234194e+17,0.0415,150.516,0.315,105.838,1.2990000000000002,-5.308,51.87,7.757000000000001,1.903,69.83,-0.021,-0.49,-0.11800000000000001,54.467,415.288,709594.0,27117.0,3.948,696797.0,19.3,47.167,205060,134035124.0,176385161.0,54466.0,741639534,4519.0,1
340578,398711.0,-0.617,9.664,9.972000000000001,9.826,9.802,10.015,9.544,9.568999999999999,0.13,1.092,1.113,1.02,1.70682115049842e+17,0.45399999999999996,6.38115004774919e+16,0.0417,148.001,0.311,111.536,1.297,-4.593,52.46,6.72,1.6380000000000001,75.704,0.168,1.547,0.37200000000000005,57.983000000000004,416.991,714290.0,-54838.0,-7.517,696188.0,19.418,48.004,186659,58442813.0,153602009.0,54516.0,742990719,4609.0,0
383552,396674.0,-0.5920000000000001,9.796,9.946,9.811,9.741,9.929,9.55,9.578,0.106,1.078,1.0759999999999998,1.038,1.33885593726589e+17,0.441,8.29350219523306e+16,0.0416,146.52,0.307,125.04700000000001,1.2429999999999999,-2.735,52.007,6.07,1.4809999999999999,63.06,0.201,-2.4130000000000003,-0.5770000000000001,54.605,415.82099999999997,687571.0,145876.0,27.62,697808.0,19.779,50.44,189947,64201168.0,121929181.0,54390.0,739573790,4998.0,0
359481,393252.0,-0.621,9.863,9.868,9.837,9.808,9.873,9.557,9.588,0.133,1.031,1.025,0.889,1.70127766610444e+17,0.429,8.33945944800697e+16,0.0415,144.434,0.302,114.18299999999999,1.266,-1.3840000000000001,51.825,0.073,0.018000000000000002,57.391000000000005,0.159,2.2840000000000003,0.5529999999999999,53.18,415.36,657560.0,81180.0,14.957,698710.0,19.765,50.342,172163,59690624.0,124303556.0,54535.0,743514847,5094.0,1
418683,393759.0,-0.42200000000000004,9.412,9.872,9.624,9.626,9.731,9.554,9.587,0.126,1.005,1.015,0.929,1.33165548678295e+17,0.418,7.13891074491449e+16,0.0416,141.467,0.297,98.45,1.2990000000000002,-1.666,52.16,-0.741,-0.17800000000000002,66.184,0.136,8.718,2.1390000000000002,55.777,416.249,641061.0,177988.0,39.798,700688.0,19.988,51.772,158896,161827616.0,216141296.0,54574.0,744590773,3933.0,1
348069,389833.0,-0.433,10.213,9.87,9.919,9.887,9.831,9.568,9.604,0.036000000000000004,0.977,1.011,0.893,-1.17007642731269e+16,0.409,7.29271036260341e+16,0.0419,138.749,0.292,99.331,1.202,-1.137,53.361999999999995,3.616,0.87,83.975,0.20600000000000002,9.167,2.234,64.10600000000001,419.43800000000005,626173.0,-26659.0,-4.064,700392.0,19.877,51.033,160125,35826353.0,287064686.0,54932.0,754368588,4587.0,1
458611,393202.0,-0.079,8.471,9.825,9.195,9.208,9.482999999999999,9.544,9.582,0.157,1.002,0.998,1.075,1.19202758003422e+17,0.4,3.41735520976146e+16,0.0423,137.667,0.28600000000000003,121.98299999999999,1.5,-2.036,54.842,8.096,1.949,91.96600000000001,0.34700000000000003,13.705,3.345,71.891,423.45599999999996,643012.0,53458.0,8.609,700986.0,19.963,51.571999999999996,195910,294679207.0,273609612.0,54833.0,751673126,4501.0,0
